cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"South Dakota",9/23/2016,10/13/2016,"Ipsos","A-",105,"lv",.0135142,34.02,48.01,,,31.28986,48.31408,,,"","http://reuters.com/statesofthenation/",46854,73300,10/15/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Iowa",7/8/2016,7/11/2016,"Monmouth University","A+",401,"lv",.0134023,42,44,6,,43.66139,48.39196,3.107851,,"","http://www.politico.com/blogs/swing-states-2016-election/2016/07/iowa-poll-trump-clinton-running-close-225409",44558,67863,7/12/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"New Jersey",10/17/2016,10/25/2016,"SurveyMonkey","C-",590,"lv",.0133888,52,36,4,,50.09858,38.16121,.1663404,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47503,74295,10/26/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/31/2016,8/3/2016,"NBC News/Wall Street Journal","A-",800,"rv",.0133841,43,34,10,,45.33582,41.6065,4.812734,,"","http://www.nbcnews.com/politics/2016-election/here-s-how-gop-would-fill-vacancy-presidential-ticket-n622256",44771,68524,8/4/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Michigan",10/10/2016,10/14/2016,"Google Consumer Surveys","B",581,"lv",.0132912,33.6,33.62,6.68,,38.46581,42.84049,3.989662,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46978,73467,10/17/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Iowa",10/17/2016,10/25/2016,"SurveyMonkey","C-",1229,"lv",.0132635,40,44,9,,38.08482,46.24963,5.16634,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47488,74280,10/26/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Michigan",10/18/2016,10/18/2016,"Mitchell Research & Communications","D",1102,"lv",.0132629,51,38,6,,49.15407,39.97958,4.535087,,"","http://www.fox2detroit.com/news/local-news/212560344-story",47096,73717,10/20/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Arizona",10/10/2016,10/14/2016,"Google Consumer Surveys","B",519,"lv",.0132555,40.02,30.69,7.81,,44.88241,39.95947,5.119662,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46959,73448,10/17/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Vermont",8/9/2016,9/1/2016,"SurveyMonkey","C-",550,"rv",.0131568,45,24,11,,47.1175,30.58791,3.704501,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45387,70593,9/6/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Arizona",8/1/2016,8/1/2016,"MBQF","C+",996,"lv",.013154,45,42,4,,45.66081,46.82206,1.47649,,"","http://email.connectstrategic.com/t/j-34549BEAED04456D",44752,68442,8/2/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Tennessee",10/17/2016,10/25/2016,"SurveyMonkey","C-",572,"lv",.0131515,38,49,7,,36.1244,50.99523,3.16634,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47515,74307,10/26/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/10/2016,10/16/2016,"CVOTER International","C+",1325,"lv",.0130396,50.22,45.53,,,46.99621,44.29457,,,"","http://www.upi.com/Top_News/US/2016/10/17/UPICVoter-poll-Hillary-Clinton-leads-Donald-Trump-by-469-points/2921476714500/?spt=sec&or=tn",46882,73342,10/17/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"West Virginia",9/27/2016,10/3/2016,"Google Consumer Surveys","B",110,"lv",.0130098,24.42,48.57,6.88,,30.50417,57.5536,3.493136,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46508,72706,10/5/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Georgia",10/8/2016,10/16/2016,"SurveyMonkey","C-",886,"lv",.0129973,45,41,9,,43.32457,43.59954,4.292577,,"","http://apps.washingtonpost.com/g/page/politics/surveymonkey-15-state-poll/2103/",47019,73534,10/18/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Texas",9/30/2016,10/6/2016,"Ipsos","A-",583,"lv",.0129955,33.59,50.14,,,32.12332,51.45832,,,"","http://www.reuters.com/statesofthenation/",46672,72966,10/10/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"New Mexico",9/23/2016,10/13/2016,"Ipsos","A-",157,"lv",.012962,43.87,36.38,,,38.13603,33.64211,,,"","http://reuters.com/statesofthenation/",46845,73291,10/15/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Missouri",8/9/2016,9/1/2016,"SurveyMonkey","C-",1801,"rv",.0129447,34,43,14,,35.76861,48.73206,6.704501,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45367,70573,9/6/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Hawaii",8/9/2016,9/1/2016,"SurveyMonkey","C-",546,"rv",.0128924,51,25,7,,53.05828,31.44264,-.2954992,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45353,70559,9/6/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"New Mexico",10/4/2016,10/9/2016,"Google Consumer Surveys","B",174,"lv",.0128919,35.4,28.14,16.1,,40.6759,37.40773,13.13879,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46718,73022,10/10/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"North Carolina",10/10/2016,10/14/2016,"Google Consumer Surveys","B",559,"lv",.0128892,35.61,38.39,5.17,,40.49812,47.28913,2.479662,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46983,73472,10/17/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Kentucky",10/17/2016,10/25/2016,"SurveyMonkey","C-",366,"lv",.0128345,29,60,7,,27.12225,62.00902,3.16634,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47490,74282,10/26/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/29/2016,7/31/2016,"CNN/Opinion Research Corp.","A-",894,"rv",.0127753,45,37,9,,47.09059,41.19063,4.456409,,"","http://i2.cdn.turner.com/cnn/2016/images/08/01/2016.post-dem.convention.pdf",44742,68408,8/1/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Mississippi",9/16/2016,10/6/2016,"Ipsos","A-",198,"lv",.0127678,39.96,51.09,,,39.70266,52.1457,,,"","http://www.reuters.com/statesofthenation/",46654,72948,10/10/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Massachusetts",9/23/2016,10/6/2016,"Ipsos","A-",671,"lv",.0127497,48.99,29.85,,,47.48737,31.26211,,,"","http://www.reuters.com/statesofthenation/",46651,72945,10/10/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/29/2016,7/30/2016,"Public Policy Polling","B+",1276,"lv",.0127451,46,41,6,,47.13425,44.82358,3.468471,,"","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_7302016.pdf",44713,68356,7/30/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Illinois",8/9/2016,9/1/2016,"SurveyMonkey","C-",2599,"rv",.0127373,45,31,12,,46.80241,36.81498,4.704501,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45355,70561,9/6/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"West Virginia",9/16/2016,10/6/2016,"Ipsos","A-",165,"lv",.0127201,36.37,55.31,,,35.8852,56.48393,,,"","http://www.reuters.com/statesofthenation/",46677,72971,10/10/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Oklahoma",8/9/2016,9/1/2016,"SurveyMonkey","C-",1041,"rv",.0127077,26,49,13,,27.74118,54.66476,5.704501,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45378,70584,9/6/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Michigan",7/30/2016,8/1/2016,"Glengariff Group, Inc.","B",600,"lv",.0126676,41,31.6,7.5,,44.01712,37.74472,3.319093,,"","http://download.gannett.edgesuite.net/detnews/graphics/2016/me_prez_poll_WEB080416.jpg",44764,68493,8/4/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/29/2016,7/31/2016,"CBS News/New York Times","A-",1131,"rv",.0126133,43,38,10,,46.24515,44.39963,4.657864,,"","http://www.cbsnews.com/news/campaign-2016-did-hillary-clinton-get-a-post-convention-bump/",44719,68376,8/1/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/16/2016,10/22/2016,"USC Dornsife/LA Times","",3028,"lv",.0125866,44.14,44.45,,,44.53202,43.57825,,,"","http://latimes.com/politics/",47233,73914,10/23/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/5/2016,10/6/2016,"Morning Consult","",1775,"lv",.0125836,41,39,9,,42.47296,44.08549,5.072721,,"","http://projects.fivethirtyeight.com/polls/20161009_National_1.pdf",46573,72861,10/9/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Indiana",9/23/2016,10/6/2016,"Ipsos","A-",430,"lv",.0125755,37.21,50.31,,,35.09402,50.46477,,,"","http://www.reuters.com/statesofthenation/",46644,72938,10/10/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Wyoming",10/4/2016,10/9/2016,"Google Consumer Surveys","B",35,"lv",.0125192,11.04,52.74,14.56,,16.3172,62.04436,11.59879,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46736,73040,10/10/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Wisconsin",10/17/2016,10/25/2016,"SurveyMonkey","C-",1351,"lv",.0125088,43,41,10,,41.09396,43.1909,6.16634,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47522,74314,10/26/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/23/2016,9/27/2016,"Ipsos","A-",1888,"lv",.012354,40.9,37.9,6.5,,42.27029,40.71566,3.833084,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",46308,72408,9/30/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Colorado",10/10/2016,10/14/2016,"Google Consumer Surveys","B",496,"lv",.012349,42.95,23.66,11.42,,47.80237,33.0741,8.729662,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46961,73450,10/17/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Montana",9/27/2016,10/3/2016,"Google Consumer Surveys","B",173,"lv",.0123458,31.06,37.96,10.98,,37.18188,47.08907,7.593135,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46485,72683,10/5/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Indiana",10/10/2016,10/14/2016,"Google Consumer Surveys","B",665,"lv",.0123331,38.24,32.72,7.76,,43.11942,41.74461,5.069663,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46971,73460,10/17/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Arkansas",8/9/2016,9/1/2016,"SurveyMonkey","C-",765,"rv",.0122942,37,46,11,,38.77231,51.74113,3.704501,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45346,70552,9/6/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Nevada",10/4/2016,10/9/2016,"Google Consumer Surveys","B",186,"lv",.0122885,43.81,30.43,8.71,,49.08111,39.56258,5.748791,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46719,73023,10/10/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Georgia",8/17/2016,8/17/2016,"Opinion Savvy/InsiderAdvantage","C-",730,"lv",.0122147,42.8,43,10.8,,43.52588,46.62625,6.269076,,"","http://opinionsavvy.com/2016/08/18/poll-dead-heat-in-georgia/",44889,68827,8/18/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/9/2016,10/15/2016,"CVOTER International","C+",1386,"lv",.0122087,51.17,44.58,,,47.95055,43.33306,,,"","http://www.upi.com/Top_News/US/2016/10/17/UPICVoter-poll-Hillary-Clinton-leads-Donald-Trump-by-469-points/2921476714500/?spt=sec&or=tn",46881,73341,10/17/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Alaska",9/27/2016,10/3/2016,"Google Consumer Surveys","B",65,"lv",.0121674,47.46,36.7,5.49,,53.59122,45.86507,2.103136,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46459,72657,10/5/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Maine",9/23/2016,10/13/2016,"Ipsos","A-",244,"lv",.0121452,48.2,34.82,,,46.47973,36.43377,,,"","http://reuters.com/statesofthenation/",46833,73279,10/15/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/20/2016,10/22/2016,"The Times-Picayune/Lucid","",2593,"lv",.0121318,43,37,7,,42.70044,42.04192,4.143118,,"","https://luc.id/2016-presidential-tracker/",47257,73957,10/24/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Connecticut",10/4/2016,10/9/2016,"Google Consumer Surveys","B",300,"lv",.0121224,44.26,26.17,6.01,,49.54173,35.60204,3.048791,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46692,72996,10/10/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/17/2016,10/23/2016,"SurveyMonkey","C-",32225,"lv",.0121031,46,41,7,,44.11089,43.2347,3.020189,,"","https://www.scribd.com/document/328753246/NBC-News-SurveyMonkey-Toplines-and-Methodology-1017-1023?secret_password=sIipyJjqvaCenavKCCzX",47324,74045,10/25/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"South Carolina",10/17/2016,10/25/2016,"SurveyMonkey","C-",1900,"lv",.0120846,43,45,7,,41.16149,46.75683,3.16634,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47513,74305,10/26/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Maine",9/27/2016,10/3/2016,"Google Consumer Surveys","B",74,"lv",.0120416,49.93,22.54,2.51,,56.12196,31.93936,-.8768642,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46480,72678,10/5/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Montana",9/16/2016,10/6/2016,"Ipsos","A-",149,"lv",.0120124,34.26,57.98,,,31.98517,57.43999,,,"","http://www.reuters.com/statesofthenation/",46656,72950,10/10/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Connecticut",8/9/2016,9/1/2016,"SurveyMonkey","C-",1053,"rv",.0120049,44,33,12,,45.98219,39.25599,4.704501,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45349,70555,9/6/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Vermont",9/27/2016,10/3/2016,"Google Consumer Surveys","B",61,"lv",.0119727,44.43,27.34,6.65,,50.6268,36.75803,3.263136,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46505,72703,10/5/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Colorado",7/7/2016,7/9/2016,"Harper Polling","B-",500,"lv",.0118846,45,38,,,44.17564,39.48543,,,"","http://harperpolling.com/polls/colorado-general-election-poll",44564,67885,7/12/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"South Carolina",9/16/2016,9/29/2016,"Ipsos","A-",240,"lv",.011858,44.41,49,,,44.32539,49.88165,,,"","http://www.reuters.com/statesofthenation/",46372,72500,10/3/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Minnesota",9/23/2016,10/6/2016,"Ipsos","A-",645,"lv",.0118327,42.03,37.57,,,40.53195,38.57267,,,"","http://www.reuters.com/statesofthenation/",46653,72947,10/10/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Utah",10/17/2016,10/25/2016,"SurveyMonkey","C-",969,"lv",.0117842,28,33,7,29,25.97529,34.92501,2.966666,29.85184,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47517,74309,10/26/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Minnesota",10/17/2016,10/25/2016,"SurveyMonkey","C-",566,"lv",.0117225,47,36,9,,45.09083,38.21098,5.16634,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47496,74288,10/26/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Kentucky",8/9/2016,9/1/2016,"SurveyMonkey","C-",732,"rv",.0116736,29,52,7,,30.77977,57.75944,-.2954992,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45359,70565,9/6/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",9/16/2016,9/29/2016,"Ipsos","A-",849,"lv",.011655,48.26,40.35,,,47.78363,40.94562,,,"","http://www.reuters.com/statesofthenation/",46377,72505,10/3/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Hawaii",9/27/2016,10/3/2016,"Google Consumer Surveys","B",59,"lv",.0116136,62.08,16.96,5.27,,68.24862,26.2693,1.883136,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46470,72668,10/5/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Wisconsin",9/23/2016,10/6/2016,"Ipsos","A-",687,"lv",.0115981,45.72,42.28,,,44.6473,43.68974,,,"","http://www.reuters.com/statesofthenation/",46678,72972,10/10/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Colorado",9/23/2016,10/6/2016,"Ipsos","A-",552,"lv",.0115969,44.77,44.86,,,42.59972,45.22643,,,"","http://www.reuters.com/statesofthenation/",46637,72931,10/10/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Delaware",9/27/2016,10/3/2016,"Google Consumer Surveys","B",78,"lv",.0114982,47.37,18.2,9.39,,53.41729,27.04134,6.003136,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46467,72665,10/5/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Kansas",10/4/2016,10/9/2016,"Google Consumer Surveys","B",250,"lv",.0114897,40.37,30.72,5.17,,45.6456,39.9792,2.208791,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46702,73006,10/10/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Louisiana",10/4/2016,10/9/2016,"Google Consumer Surveys","B",223,"lv",.0114813,22.83,49.2,4.46,,28.08607,57.90858,1.498791,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46704,73008,10/10/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/8/2016,10/14/2016,"CVOTER International","C+",1448,"lv",.0114081,50.55,45.06,,,47.35943,43.79065,,,"","http://www.upi.com/Top_News/US/2016/10/17/UPICVoter-poll-Hillary-Clinton-leads-Donald-Trump-by-469-points/2921476714500/?spt=sec&or=tn",46880,73340,10/17/16,"14:12:45  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"New Hampshire",9/23/2016,10/13/2016,"Ipsos","A-",184,"lv",.0113922,46.23,41.64,,,43.8362,42.7082,,,"","http://reuters.com/statesofthenation/",46843,73289,10/15/16,"14:12:45  4 Nov 2016"
